,index,Full_name,class
3861,2542,نصرت مجدي فتوح,T
3862,3995,نصيب ةخلص شاكرش,F
3863,3503,غادهلبالق حلحبدب,F
3864,1519,حمدان شافي رياض,T
3865,3927,مناع نغلمكمغيث,F
3866,4596,عؤصاءهردي يحييعؤضدأ,F
3867,4547,مبرةدثاعطلفتحءإ,F
3868,5764,هائله ضحامحمضأنرئ,F
3869,1610,سامح عدلي منير,T
3870,5277,نادنسرزسهلضبتش,F
3871,4028,هارسينشاخخهعطي,F
3872,610,بتول ناهل معروف,T
3873,363,لبيب شيبه نظير,T
3874,52,رباح سنان رديف,T
3875,3788,اكليل وحكه سلاهير,F
3876,1387,وفاء صابر ارقم,T
3877,473,البندري حمدان جوده,T
3878,139,مضاوي يحيي حسون,T
3879,127,دانيا تواب ملحم,T
3880,36,عروه فرناس ساعف,T
3881,3482,هرأءهيءقكب كهيمؤ,F
3882,3690,زهير عضيعهرآباب,F
3883,5820,مأبم إضنفررثيربآع,F
3884,2762,هنادي شامخ سلمان,T
3885,5273,نحئف سللانةعهيرء,F
3886,1659,دانا نواف مضر,T
3887,1681,قداح اخطب سهيل,T
3888,3638,لاصذامرزوقاأجمالغزضء,F
3889,5294,الطاف نارض خازر,F
3890,603,مرسي ادغم منان,T
3891,2597,سهيل منيب باسل,T
3892,826,عهد فريد مصباح,T
3893,4227,خمصسضثزاد شبل,F
3894,1777,زاخر فاروق هلال,T
3895,1017,خضر باسق رجب,T
3896,5966,رظهكم اوزهفذوؤجس,F
3897,4764,ضشام سفيثئطاهعه,F
3898,1524,مهيبه وهب قادر,T
3899,5495,طامحه عبداخجبار جمعه,F
3900,3023,عبدالغايظرفاعه سريفد,F
3901,5299,ماهره شوقييشهيد,F
3902,2638,لؤلؤه رفيق عائذ,T
3903,779,جندل وديع سمير,T
3904,1701,سمر نزار عبدالخالق,T
3905,4309,مهسبرذسءشجبضإرز,F
3906,3072,خهلصضراؤض عارف,F
3907,2346,اغلب موفق كهلان,T
3908,60,حفص ضيغم فضل,T
3909,4451,انكجعمإمءمث دإزوس,F
3910,5691,راطأهثحمةان مطؤع,F
3911,4089,داركئ ربيعضربشر,F
3912,2052,عبدالرب ايهم ركين,T
3913,1568,ذعار ملهم شماخ,T
3914,3055,عتاضهجيكر عز,F
3915,227,راضي غزوان منتصر,T
3916,2577,رجب عبدالودود صمد,T
3917,2882,البتول ثواب شفيق,T
3918,4855,ففن ييعمتعولذذ,F
3919,4892,مردنس حذحم سقلل,F
3920,5433,ناضيه رلعغ مرحء,F
3921,1831,رياض باتل كريم,T
3922,4365,غلا محمد عفضع,F
3923,240,ماضي عبدالمطلب نجده,T
3924,3075,بفرأ هائي بارجي,F
3925,884,ميثاء حمدان شوقي,T
3926,2555,تهاني دعيج رشوان,T
3927,1230,عاطف ناهل منهل,T
3928,194,ممدوح راغب اكرم,T
3929,5229,قعقاز ظتفم عرفط,F
3930,2204,سمير هواري نبيه,T
3931,4616,شوقنخضصضآقرسد,F
3932,1478,ساجد ضيف خباب,T
3933,1646,غازي مبخوت عديل,T
3934,2773,مسلمه بشار حسنين,T
3935,3391,ساجن عزيز لقملنص,F
3936,1008,اوس سادن صهيب,T
3937,1958,اعتدال فائز سويد,T
3938,3123,سهيعه صميمينهرسغ,F
3939,5421,مطبعهسسضمسزأراءك,F
3940,4197,عنبر نشمةنةازضة,F
3941,9,يارا رفاعي نضير,T
3942,3953,يظيدضانتصلكين أاررح,F
3943,2915,زاهد قابوس مصعب,T
3944,1558,كاتيا عمر ناصيف,T
3945,1047,محيا منيع عبدالباسط,T
3946,4689,حتسيذاجرفثغيعء,F
3947,3350,قغبشبلياغبشجره,F
3948,2353,رفيده فريد مبارك,T
3949,2907,عبده عراد زايد,T
3950,1016,بطاح قدري زاهد,T
3951,2943,نسيم زايد رزين,T
3952,1569,جبر مشعل امين,T
3953,2862,زاكي نبيل مقبل,T
3954,2436,ميساء نجيب رزق,T
3955,4257,نإرهان ضاهرأربيح,F
3956,1779,راشد سويد العابدين,T
3957,3342,عءدالغذيأؤزعحإسفزف,F
3958,4381,هاري فريجقإاركز,F
3959,5619,طارق مكزن كخرز,F
3960,2549,خديجه وهب صمصام,T
3961,2748,تغاني فراج عبدالقدوس,T
3962,5715,اانر تطتن صكإرن,F
3963,607,كاتيا ولاءالدين عمر,T
3964,832,خلدون رسيم وائل,T
3965,360,بكري ناصرالدين معاد,T
3966,3812,ادذ شريدصعموفمو,F
3967,838,جامع زبير فالح,T
3968,4652,سسل طشةقل انغم,F
3969,4860,الحت طامح فراج,F
3970,1310,شمر انعم عماد,T
3971,5730,ربفءضبقنظذووارغن,F
3972,1442,زاكي نواس صهيب,T
3973,5308,مءهفش عباده بكري,F
3974,1383,بثينه ربيع نذير,T
3975,4134,رطدآإمسعوعةجأدف,F
3976,391,ساجع عزيز لقمان,T
3977,5186,مغلبئهاصل ئرنئلقدوسء,F
3978,902,عبدالصمد عفيف سرمد,T
3979,3451,شعبان شمشالدينءرابح,F
3980,696,معينه عكرمه فراس,T
3981,5572,عبغاهباسطاعجابهشبحبوب,F
3982,1983,راجحه حسن رهيف,T
3983,2348,خوله غزوان حاتم,T
3984,251,راسخ رمزي نصير,T
3985,66,عبدربه جمعه شوقي,T
3986,1164,افكار بطرس ظفير,T
3987,2406,كبري ساجع اكبر,T
3988,1011,امتثال جندل زاخر,T
3989,573,هيام سلام صديق,T
3990,895,ابتسام مدحت شكور,T
3991,3050,زفنض ؤلره اقان,F
3992,4167,سامر شماا اشجع,F
3993,5684,سطبظرنوخزؤبسمر,F
3994,1277,سلوي مالك حجاب,T
3995,3575,فسئزفسضكرضههدحثوهابآ,F
3996,4489,عمداءصجرد ةرغكسقفهما,F
3997,583,عبدالله مطاوع عاكف,T
3998,3581,اكثم عسدخلرقلب لطفي,F
3999,4739,صابعةكيداجشاوصغق,F
4000,2912,ساري ظفير نايف,T
4001,5051,عبداإظلكزكدةم ظدكر,F
4002,971,وهبه ابراهيم خويلد,T
4003,1888,ساهده باسط كاسب,T
4004,4422,ذعايوعوتصق دوزفض,F
4005,5133,شاسره سكتآر عاخدغ,F
4006,3037,عستشربشاإؤربحي اعؤده,F
4007,2475,فوزيه خليفه رجاء,T
4008,4532,ايوب حضرأعلفان,F
4009,1813,فاتن عماد فاخر,T
4010,1986,سامح الخضر سامر,T
4011,5016,عخةظعذرطو كزشج,F
4012,1384,راكان عويس ثائر,T
4013,840,ذاكر صمد فارع,T
4014,2210,رافقه مثاب عبدالشكور,T
4015,1318,تركي جساس فرناس,T
4016,5043,مإطفه ثططعغأجطد,F
4017,5031,رشا فرناس ولخءالصحن,F
4018,3165,راتشه عتأبهةعدوات,F
4019,5099,ضردم إقيفةسغيآع,F
4020,4240,محيعه ثاهر مدرك,F
4021,4516,فخري حغامرمرزوق,F
4022,4191,عءير شاتغهعؤثذلجبار,F
4023,2140,عنبر شبيب اسلام,T
4024,4574,رريي انيب سظدوزف,F
4025,2172,رشيقه شريح اياس,T
4026,4667,ادريس اكيدذكنالض,F
4027,2491,هبيره عاطف كنان,T
4028,3666,هماث رآاديظبادؤي,F
4029,3017,حزره كياء ارتاب,F
4030,4349,ارقائ فاطق رصوإن,F
4031,4642,راكئن ضصيضشموالديف,F
4032,2767,راغب فهمي شمسالدين,T
4033,4757,سلانه شماخ ظمآر,F
4034,5827,اءاغه مهاب عمانه,F
4035,2389,عائده ثابت عنبر,T
4036,2957,عبدالوهاب نضال نسيم,T
4037,5197,طزمحآ ححجذيفنعمض,F
4038,609,غريبه سامح تائب,T
4039,1500,طيب فيضي بشير,T
4040,1908,ابراهيم بادي شعبان,T
4041,2148,عبده خالص ضياء,T
4042,3058,اعباء نجح ثضخر,F
4043,1613,نشوي كليب دحام,T
4044,1587,زغلول عجرم شهاب,T
4045,4416,تدثيآاضثضر غمريست,F
4046,1053,حميد وفيق نصير,T
4047,535,ممدوحه متعب البراء,T
4048,3292,لآذ صزيج ننزور,F
4049,2839,كنان مهيوب عبدالمنان,T
4050,1542,اسد عبدالرقيب البراء,T
4051,2902,ابوبكر ربيع هائل,T
4052,1161,بازعه ركين داني,T
4053,2157,شريح عادل رفيق,T
4054,3779,جسدل وءثةأاميرف,F
4055,5912,سقضي جمتر نايجل,F
4056,1644,مثاب عبدالرؤوف امان,T
4057,1704,عايض بديع مخلد,T
4058,1168,غوار راتب جبل,T
4059,2408,ادعج زكريا مبارك,T
4060,1727,موهبه زيدان تيم,T
4061,2186,مطلب هائل عبدالقدوس,T
4062,3051,مجصثكه لائضكعبدالضليلي,F
4063,5838,خحدلؤ ندم اتكحت,F
4064,5417,سدهت محسن رائضئ,F
4065,1603,ابتهاج فراس ناصف,T
4066,2316,ظبيه عماره دهيم,T
4067,4129,لذي شسؤدأورفدمش,F
4068,2611,سدن ارقم قتاده,T
4069,3888,ذحاأ قحق أرسي,F
4070,3403,خمخسغسئحفبظةريس,F
4071,179,سها عبيد عقاب,T
4072,1814,فياض غضنفر شوقي,T
4073,5482,مأتق هماؤ ظهر,F
4074,2751,سدر ريان بشير,T
4075,2472,لمعي سطام سمعان,T
4076,3106,خزنزظمجدق اهريس,F
4077,2,سراج رابح رفعت,T
4078,3549,صكظخ زتإاأميكذطمزد,F
4079,4064,عبدالرب رابحغمظغر,F
4080,558,تركي مبرور صابر,T
4081,3440,رزإسف حءئيكإاد,F
4082,763,راتب رغيد معينالدين,T
4083,2800,عباده معاذ ازهر,T
4084,814,مراد انور اسماعيل,T
4085,2126,ادغم محسن نبيه,T
4086,4402,محسه اؤمل ايهاش,F
4087,3762,حنه سفيانيمعطنالدين,F
4088,5534,سامماهلطيخ راأق,F
4089,1830,صابره كرم ناصر,T
4090,3618,نسقجوبسعد عايأة,F
4091,3757,سيار شنعل ركاند,F
4092,928,باركه دحام عبداللطيف,T
4093,3861,رابعه امير عجيس,F
4094,4308,دضةود مطاعرمزموضو,F
4095,2565,اكمل بشار الحبيب,T
4096,5970,هآغةهبزاثيزناءدف,F
4097,5418,زيئب غبعب نليف,F
4098,3228,زاهج سهيل كادر,F
4099,1463,جبل مطاع عجاج,T
4100,1250,عريب رشيد ممدوح,T
4101,3414,صييؤييأدادإآ عبهلآمنابح,F
4102,1726,داليا ذعار معطي,T
4103,389,ميمون قائد شديد,T
4104,3524,مشفعل وابسفضحقوب,F
4105,1520,ظبيه غنيم تيسير,T
4106,5606,تكفيت رافت عئيسي,F
4107,4981,كنذتظخوأوه ضءمح,F
4108,2155,نضال كنعان داود,T
4109,4864,ذيعب صهلئن ثروت,F
4110,3027,مستور صادح رففد,F
4111,1710,شكري جوده معتضد,T
4112,1910,ريوف مامون سحيم,T
4113,5167,مجفصةجءدلسطبدغثةك,F
4114,334,فكريه عاطف مبروك,T
4115,4291,عبيالوأاطأخءإد عاعي,F
4116,4629,نظتشهلبئئيغاققر,F
4117,4890,شاكر اشهب مغيثس,F
4118,673,علاء فهد صمد,T
4119,5181,سصهظنبظفئر جافذأ,F
4120,4097,ذظآهعخديو رقبجئ,F
4121,3946,فزيشه اصخضريرياحة,F
4122,1630,لهيفه توفيق نشات,T
4123,3839,بكري الحبيب ذياب,F
4124,4539,عبداإبصير ستار ساعء,F
4125,4726,دانيم ععؤرءمصطسإ,F
4126,4639,مدلج فائق عبدارحليم,F
4127,2543,مصطفي عبدالنور باسم,T
4128,5830,غيد يداةضثؤكي,F
4129,2684,سمير نورس بشار,T
4130,2530,ياسر مقتدي مجاهد,T
4131,69,فرح غوث باسط,T
4132,5334,وليفه مطضي صادر,F
4133,439,سونيا خطاب عبداللطيف,T
4134,5103,اءيطساإراهيم صظاحالديظ,F
4135,2194,رافت اشقر عبدالمنان,T
4136,1818,صائن رؤوف حارث,T
4137,1395,زاهيه عليان محرز,T
4138,323,محجن هبيره فهد,T
4139,5704,فتوذ حجابطتوفت,F
4140,231,مثاب حاتم قدري,T
4141,2527,صابره غوار فيض,T
4142,4037,دؤيض داثي ءفصق,F
4143,2968,قطامي المثني عبدالحميد,T
4144,5549,ختيره وهءتهمصنشظ,F
4145,1031,راغب مسعود رامز,T
4146,2432,ابتهال نجاد ادم,T
4147,5075,حناة اشهب طموح,F
4148,1256,مازن عكاشه تليد,T
4149,983,عبدالشكور نصيف حافظ,T
4150,4128,ابراهيم فابل ركين,F
4151,5135,سدويمحجاج حئيف,F
4152,1977,عبدالجميل جازم مروان,T
4153,3323,مءجنورضيرإجازد,F
4154,4571,انراث ايهفشإرقواجص,F
4155,1885,ذعار مبروك صلاحالدين,T
4156,270,ولهانه بهيج منعم,T
4157,2529,زاخر هواري جواد,T
4158,1755,زاكي مهدي عدوان,T
4159,1623,شافع فاتح صلاحالدين,T
4160,1482,نسرين نعمان مسلم,T
4161,5223,عائذ نذبظ ادم,F
4162,2744,فرحات سبع فخر,T
4163,220,ولهانه بسيم باهر,T
4164,4449,ماجه إغرم حمهصءط,F
4165,2338,كاظم نهيان تركي,T
4166,2570,نبيله فيصل عريب,T
4167,2619,طارق مازن عمرو,T
4168,91,عراد كاسر ذباح,T
4169,4234,ررزف خغئاعيلزشاجيي,F
4170,4692,اءعنوب احمد شرتع,F
4171,3696,معينه عكرمهعفرآس,F
4172,3694,محذد عزيز ذباح,F
4173,758,اطياف فوزي مناف,T
4174,1695,متعب تقي منقذ,T
4175,839,بكري الحبيب ذياب,T
4176,1988,محمد ساجد عبدالباسط,T
4177,5926,منصفه منةزلمعاا,F
4178,2810,الطاف عبيده منصور,T
4179,62,نهيان قابوس ورد,T
4180,3263,منخذ رسمي شخلقآ,F
4181,1213,طامحه رفيع زيد,T
4182,4289,غنأم بطرس مدحصو,F
4183,5160,عذاذ تريسصضاح,F
4184,2702,اعتدال لمعي منيب,T
4185,2253,شهيد ريان نائل,T
4186,5437,ادتمنكدصوودفحنان,F
4187,5501,ساهزراغئح صثادت,F
4188,1181,امان عراب اكثم,T
4189,3230,ضدطهظزةشم إابت,F
4190,2998,مظفر احنف مهاب,T
4191,5925,اذصنياغيد اسهم,F
4192,2195,اجيد بلال المثني,T
4193,5265,شنستلدينساوبرزشثإن,F
4194,807,تولين شفيق رضا,T
4195,2880,يعقوب ساطع مرشدي,T
4196,732,لهيفه قسام باشق,T
4197,2632,غناء ناهض ميثم,T
4198,2661,كميت اديب جناده,T
4199,1805,ناصر امان داود,T
4200,65,رقيه مثاب الخضر,T
4201,5147,حاشد تحشن اكوه,F
4202,3303,جثرخ هادر رلئضء,F
4203,3426,اسلمإمئيومسهرحاهة,F
4204,3492,خطغن انضطتكفص,F
4205,2240,كميت ارغد عمران,T
4206,4189,مطنب ثاطفإودؤعإ,F
4207,963,عراد ثائب رافت,T
4208,2812,ساره رباح شداد,T
4209,511,نادر سطام بلال,T
4210,4479,رزق ذعد بدظ,F
4211,4271,لأغدغكولاف نهداطعلفم,F
4212,1479,رزق معد بدر,T
4213,916,رهام خليل صمد,T
4214,3338,رشئذصعباخليطصريياذ,F
4215,1424,ضياء عبدالجميل جاسم,T
4216,2554,عتابه رسول قدري,T
4217,3846,صذؤمغايثدوركذي,F
4218,193,كنان عبدالجبار جمعه,T
4219,2963,ساهد عديل سفيان,T
4220,1229,فكري نزار نضال,T
4221,1737,اريب كاسب ليث,T
4222,3559,عسوءءخولث عاذس,F
4223,4868,انصاحشضاعيقاإينأ,F
4224,5767,رتغيأقهميحجمسالدكنر,F
4225,3885,تصاقي ثسنغمأعاذم,F
4226,267,تهاني مطيع هزاع,T
4227,5932,بطءء رخاط ضجمالدينس,F
4228,1447,مبرور عطاء عبدالوهاب,T
4229,5664,ضفري عبدفقصهد عفكن,F
4230,5330,شجون عحدرلحكيم وهبه,F
4231,1307,عبدالغفور عبدالظاهر مرداس,T
4232,5056,طريفه رهفت مثيب,F
4233,3430,عبةالنور ركعنمئطين,F
4234,2722,نجده باشق رفيق,T
4235,746,جعفر اسلم هلال,T
4236,1175,غلاب مجيب عبدالعليم,T
4237,4880,الزنودففذهي تترده,F
4238,5150,ردز خامدظثرةت,F
4239,4881,هضشص مإذتضربصغ,F
4240,1564,لمياء نجاد وسيم,T
4241,4927,رفاعه كدإف عقطدآ,F
4242,4657,رجبعهاحمسه عمار,F
4243,212,ماريه تائب شهاب,T
4244,4852,شآفاح فلتتقطغانم,F
4245,871,ابتهال نضال سداد,T
4246,4589,بياصودإخود فزضزر,F
4247,903,قطامي عباد خليفه,T
4248,956,تغاني لباب جاسم,T
4249,3677,زبيةه غريب نصيرؤ,F
4250,3881,ظافره قتادهجربيع,F
4251,5560,محتخش نسكؤنطباوغ,F
4252,486,جنا بطاح اهيم,T
4253,3689,كرئ كنئحنصحجات,F
4254,1273,دانيه مخلص كليم,T
4255,1849,مقبله نزار حاتم,T
4256,248,سلام ناهل نبيل,T
4257,756,رشاد سلامه عقبه,T
4258,1698,عبدالودود قائد عبدالمطلب,T
4259,5413,مظفر ماوذ دحئم,F
4260,2277,نادر راسخ سعود,T
4261,798,شوقي محرم رافق,T
4262,4046,عفدالقيفم ثوإبذمطلق,F
4263,4575,سلطان ابضويد زاكي,F
4264,3014,اءير فوخز تركي,F
4265,3862,ركان نئملحعوصأبحفظه,F
4266,432,جاسم شوكت لطيف,T
4267,5605,احآعءفههتلمحسد,F
4268,3396,عظرنسئداجعكاك,F
4269,436,فارض ميمون حمدان,T
4270,1332,جوان زاخر لماح,T
4271,5382,سععإضرحاح عدي,F
4272,3971,وهبهةابرشهيآ خويلد,F
